,4k,PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL,alexa,brand,hd,screen_size
117,1.0,redmi 126 cm (50 inches) 4k ultra hd android smart led tv x50|l50m6-ra (black) (2021 model),38999, ,https://m.media-amazon.com/images/I/81sscKjSPiL._AC_UY218_.jpg,0,redmi,0.0,50
118,0.0,kevin 80 cm (32 inches) hd ready led smart tv k32cv338h (black) (2021 model),13499,4.2,https://m.media-amazon.com/images/I/71X5tA21CRL._AC_UY218_.jpg,0,kevin,1.0,32
119,0.0,onida 80 cm (32 inches) hd ready smart led fire tv 32hif1 (black) (2021 model) | voice remote with alexa,18999, ,https://m.media-amazon.com/images/I/81eo9NYVifL._AC_UY218_.jpg,1,onida,1.0,32
120,1.0,mi 138.8 cm (55 inches) 4k ultra hd android smart led tv 4x|l55m5-5xin (black),44999, ,https://m.media-amazon.com/images/I/61V7cDH8AAS._AC_UY218_.jpg,0,mi,0.0,55
121,0.0,foxsky 108 cm (43 inches) full hd smart led tv 43fs-vs (black) (2021 model) | with voice assistant,21999, ,https://m.media-amazon.com/images/I/81oWdGaehFL._AC_UY218_.jpg,0,foxsky,1.0,43
122,1.0,kodak 108 cm (43 inches) 4k ultra hd certified android led tv 43uhdx7xpro (black) (2020 model),26999, ,https://m.media-amazon.com/images/I/81bek-kCqvL._AC_UY218_.jpg,0,kodak,0.0,43
123,1.0,sony bravia 164 cm (65 inches) 4k ultra hd smart led google tv kd-65x80aj (black) (2021 model) | with alexa compatibility,119990, ,https://m.media-amazon.com/images/I/81rFvuvqaNL._AC_UY218_.jpg,1,sony,0.0,65
124,1.0,oneplus 125.7 cm (50 inches) u series 4k led smart android tv 50u1s (black) (2021 model),46999,4.2,https://m.media-amazon.com/images/I/71Sdj04A8dS._AC_UY218_.jpg,0,oneplus,0.0,50
125,1.0,tcl 164 cm (65 inches) 4k ultra hd certified android smart led tv 65p615 (black) (2020 model),58900, ,https://m.media-amazon.com/images/I/71nsCYdploL._AC_UY218_.jpg,0,tcl,0.0,65
126,0.0,amazonbasics 108cm (43 inch) full hd smart led fire tv ab43e10ds (black),27999,4.1,https://m.media-amazon.com/images/I/71m0Nn4vqOL._AC_UY218_.jpg,0,amazonbasics,1.0,43
127,1.0,redmi 164 cm (65 inches) 4k ultra hd android smart led tv x65|l65m6-ra (black) (2021 model),62999, ,https://m.media-amazon.com/images/I/81+olvrT65L._AC_UY218_.jpg,0,redmi,0.0,65
128,1.0,lg 109.2 cm (43 inches) 4k ultra hd smart led tv 43up7720pty (light black) (2021 model),43999,4.2,https://m.media-amazon.com/images/I/81PkjEEviVL._AC_UY218_.jpg,0,lg,0.0,43
129,1.0,hisense 108 cm (43 inches) 4k ultra hd smart certified android led tv 43a6ge (black) (2021 model) | with dolby vision and atmos,31990, ,https://m.media-amazon.com/images/I/71ao31dcPoL._AC_UY218_.jpg,0,hisense,0.0,43
130,1.0,amazonbasics 139cm (55 inch) 4k ultra hd smart led fire tv ab55u20ps (black),44999,4.1,https://m.media-amazon.com/images/I/71AqQyCMmeL._AC_UY218_.jpg,0,amazonbasics,0.0,55
131,0.0,skywall 60.96 cm (24 inches) hd ready led tv 24swn (black) (2021 model),8399, ,https://m.media-amazon.com/images/I/81su1-wZQYL._AC_UY218_.jpg,0,skywall,1.0,24
132,1.0,mi 125.7 cm (50 inches) 4k ultra hd android smart led tv 4x|l50m5-5ain (black),38999, ,https://m.media-amazon.com/images/I/61V7cDH8AAS._AC_UY218_.jpg,0,mi,0.0,50
133,0.0,skywall 60.96 cm (24 inches) hd ready led tv 24swn (black) (2021 model),8399, ,https://m.media-amazon.com/images/I/81su1-wZQYL._AC_UY218_.jpg,0,skywall,1.0,24
134,0.0,dyanora dy-ld24h0s 60 cm (24 inches) hd ready smart led tv (2021 model),9699, ,https://m.media-amazon.com/images/I/61OUTrozM4L._AC_UY218_.jpg,0,dyanora,1.0,24
135,1.0,iffalcon 108 cm (43 inches) 4k ultra hd smart certified android led tv 43k71 (silver) (2021 model)| with voice control,28999, ,https://m.media-amazon.com/images/I/71CR8r2rrWL._AC_UY218_.jpg,0,iffalcon,0.0,43
136,1.0,lg 139.7 cm (55 inches) 4k ultra hd smart nanocell tv 55nano73tpz (ashed blue) (2021 model),82990, ,https://m.media-amazon.com/images/I/71w4Asb1N0S._AC_UY218_.jpg,0,lg,0.0,55
137,0.0,panasonic 100 cm (40 inches) full hd android smart led tv th-40hs450dx (black) (2020 model),32239, ,https://m.media-amazon.com/images/I/91auveGcURL._AC_UY218_.jpg,0,panasonic,1.0,40
138,1.0,toshiba 126 cm (50 inches) vidaa os series 4k ultra hd smart led tv 50u5050 (black) (2020 model) | with dolby vision and atmos,34990,4.2,https://m.media-amazon.com/images/I/51d-5pT0YsS._AC_UY218_.jpg,0,toshiba,0.0,50
139,1.0,samsung 163 cm (65 inches) crystal 4k pro series ultra hd smart led tv ua65aue70aklxl (black) (2021 model),91990, ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg,0,samsung,0.0,65
140,0.0,adsun 60 cm (24 inches) hd ready ips led tv a - 2400n (black) (2019 model),7999,3.8,https://m.media-amazon.com/images/I/5173WlOkTeS._AC_UY218_.jpg,0,adsun,1.0,24
141,0.0,samsung 80 cm (32 inches) hd ready led tv 32t4050 (black) (2020 model),17290,4.0,https://m.media-amazon.com/images/I/81GmWPpl-vL._AC_UY218_.jpg,0,samsung,1.0,32
142,1.0,sony bravia 139 cm (55 inches) 4k ultra hd smart led google tv kd-55x80aj (black) (2021 model) | with alexa compatibility,83990, ,https://m.media-amazon.com/images/I/81t9bFDmxBS._AC_UY218_.jpg,1,sony,0.0,55
143,1.0,kodak 126 cm (50 inches) 4k ultra hd certified android led tv 50uhdx7xpro (black) (2020 model),32999, ,https://m.media-amazon.com/images/I/81QF9JK5qWL._AC_UY218_.jpg,0,kodak,0.0,50
144,0.0,sony bravia 80 cm (32 inches) hd ready smart android led tv kd-32w820 (black) (2021 model) | with alexa compatibility,31900, ,https://m.media-amazon.com/images/I/81IYJG9LSgS._AC_UY218_.jpg,1,sony,1.0,32
145,0.0,philips 108 cm (43 inches) full hd led smart tv 43pft6815/94 (black) (2021 model) | with pixel precise hd,28999,3.9,https://m.media-amazon.com/images/I/81sZG5zuWGL._AC_UY218_.jpg,0,philips,1.0,43
146,0.0,shinco 109 cm (43 inches) full hd smart led tv so43as (black) (2021 model) | with alexa built-in,21990,4.2,https://m.media-amazon.com/images/I/7183sd3WVJL._AC_UY218_.jpg,1,shinco,1.0,43
147,0.0,adsun 80 cm (32 inches) hd ready smart led tv 32aesl1 (black) (2019 model),11799,3.8,https://m.media-amazon.com/images/I/61BPfPHWclS._AC_UY218_.jpg,0,adsun,1.0,32
148,0.0,sony bravia 80 cm (32 inches) hd ready smart led tv 32w6100 (black) (2020 model),27097, ,https://m.media-amazon.com/images/I/81lK-w3btdL._AC_UY218_.jpg,0,sony,1.0,32
149,0.0,akai 98 cm (40 inches) full hd smart led tv aklt40s-d409w (black) (2021 model),22500, ,https://m.media-amazon.com/images/I/71FcGnVkB3L._AC_UY218_.jpg,0,akai,1.0,40
150,1.0,redmi 164 cm (65 inches) 4k ultra hd android smart led tv x65|l65m6-ra (black) (2021 model),62999, ,https://m.media-amazon.com/images/I/81+olvrT65L._AC_UY218_.jpg,0,redmi,0.0,65
151,1.0,samsung 163 cm (65 inches) crystal 4k series ultra hd smart led tv ua65aue60aklxl (black) (2021 model),87990, ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg,0,samsung,0.0,65
152,1.0,adsun 127 cm (50 inches) 4k ultra hd smart led tv 50aesl1 (black) (2019 model),28999,3.8,https://m.media-amazon.com/images/I/61E3g-5iC8L._AC_UY218_.jpg,0,adsun,0.0,50
153,0.0,foxsky 101.6 cm (40 inches) full hd smart led tv 40fs (black) (2021 model) | with voice assistant,18699, ,https://m.media-amazon.com/images/I/81amo2VpH7L._AC_UY218_.jpg,0,foxsky,1.0,40
154,1.0,lg 109.2 cm (43 inches) 4k ultra hd smart led tv 43up7720pty (light black) (2021 model),43999,4.2,https://m.media-amazon.com/images/I/81PkjEEviVL._AC_UY218_.jpg,0,lg,0.0,43
155,1.0,vu 126 cm (50 inches) 4k ultra hd cinema android smart led tv 50ca (black) | with 40w front soundbar,40999,4.2,https://m.media-amazon.com/images/I/61e-K-IQ6XL._AC_UY218_.jpg,0,vu,0.0,50
156,0.0,akai 108 cm (43 inches) full hd smart led fire tv aklt43s-dfs6t (black) (2020 model) | voice remote with alexa,29999, ,https://m.media-amazon.com/images/I/71gzXaNgH1S._AC_UY218_.jpg,1,akai,1.0,43
157,0.0,foxsky 80 cm (32 inches) full hd smart led tv 32fs-vs (black) (2021 model) | with voice assistant,14649, ,https://m.media-amazon.com/images/I/91fjS7u7OeL._AC_UY218_.jpg,0,foxsky,1.0,32
158,1.0,toshiba 139 cm (55 inches) vidaa os series 4k ultra hd smart led tv 55u5050 (black) (2020 model) | with dolby vision and atmos,39990,4.2,https://m.media-amazon.com/images/I/51d-5pT0YsS._AC_UY218_.jpg,0,toshiba,0.0,55
159,1.0,tcl 139 cm (55 inches) 4k ultra hd certified android smart led tv 55p615 (black) (2020 model) | with dolby audio,40999, ,https://m.media-amazon.com/images/I/71nsCYdploL._AC_UY218_.jpg,0,tcl,0.0,55
160,1.0,hisense 146 cm (58 inches) 4k ultra hd smart certified android led tv 58a71f (black) (2020 model) | with dolby vision and atmos,43990,4.2,https://m.media-amazon.com/images/I/61fgCxYSR0S._AC_UY218_.jpg,0,hisense,0.0,58
161,1.0,redmi 139 cm (55 inches) 4k ultra hd android smart led tv x55|l55m6-ra (black) (2021 model),45999, ,https://m.media-amazon.com/images/I/91-PrDtO8eL._AC_UY218_.jpg,0,redmi,0.0,55
162,0.0,akai 108 cm (43 inches) full hd smart led fire tv aklt43s-dfs6t (black) (2020 model) | voice remote with alexa,29999, ,https://m.media-amazon.com/images/I/71gzXaNgH1S._AC_UY218_.jpg,1,akai,1.0,43
163,0.0,tcl 108 cm (43 inches) full hd certified android smart led tv 43s6500fs (black) (2020 model),27499,4.2,https://m.media-amazon.com/images/I/71PysjPDxbS._AC_UY218_.jpg,0,tcl,1.0,43
164,0.0,lg 80 cms (32 inches) hd ready led smart tv 32lm560bptc with ips display & webos (2019 model),19419, ,https://m.media-amazon.com/images/I/81Yy5UF05tL._AC_UY218_.jpg,0,lg,1.0,32
165,1.0,samsung 138 cm (55 inches) the frame series 4k ultra hd smart qled tv qa55ls03aaklxl (black) (2021 model),93990, ,https://m.media-amazon.com/images/I/71YDVrHosvS._AC_UY218_.jpg,0,samsung,0.0,55
166,1.0,tcl 138.7 cm (55 inches) 4k ultra hd certified android smart qled tv 55c715 (metallic black) (2020 model) | with remote less voice control,52999, ,https://m.media-amazon.com/images/I/71lB4sbXs7L._AC_UY218_.jpg,0,tcl,0.0,55
167,0.0,kodak 108 cm (43 inches) full hd certified android led tv 43fhdx7xprobl (black) (2021 model),25999, ,https://m.media-amazon.com/images/I/81McLtxdH+L._AC_UY218_.jpg,0,kodak,1.0,43
168,0.0,lumx 60 cm (24 inches) hd ready led tv 24za452 (black) (2021 model),8399,4.0,https://m.media-amazon.com/images/I/71H8oHmD1wL._AC_UY218_.jpg,0,lumx,1.0,24
169,1.0,philips 126 cm (50 inches) 4k ultra hd led android smart tv 50put8215/94 (black) (2021 model) | with voice assistant,46999, ,https://m.media-amazon.com/images/I/71jj8z2WkxS._AC_UY218_.jpg,0,philips,0.0,50
170,1.0,samsung 163 cm (65 inches) the frame series 4k ultra hd smart qled tv qa65ls03aaklxl (black) (2021 model),129990, ,https://m.media-amazon.com/images/I/71YDVrHosvS._AC_UY218_.jpg,0,samsung,0.0,65
171,0.0,amazonbasics 80cm (32 inch) hd ready smart led fire tv ab32e10ss (black) (2020 model),16999,4.1,https://m.media-amazon.com/images/I/71m0Nn4vqOL._AC_UY218_.jpg,0,amazonbasics,1.0,32
172,1.0,onida 138 cm (55 inches) 4k ultra hd smart ips led fire tv 55uif (black) (2021 model) | voice remote with alexa,48999, ,https://m.media-amazon.com/images/I/81GgBrWCf3L._AC_UY218_.jpg,1,onida,0.0,55
173,1.0,"haier 109 cm (43 inches) 4k bezel less google android tv - smart ai plus (le43k6600uga,black 2020 model)",35999, ,https://m.media-amazon.com/images/I/31NeTTAibML._AC_UY218_.jpg,0,haier,0.0,43
174,1.0,samsung 138 cm (55 inches) 4k ultra hd smart led tv ua55tu8200kxxl (black) (2020 model),58950, ,https://m.media-amazon.com/images/I/91rCLxSe+DL._AC_UY218_.jpg,0,samsung,0.0,55
175,0.0,kodak 108 cm (43 inches) full hd certified android led tv 43fhdx7xprobl (black) (2021 model),25999, ,https://m.media-amazon.com/images/I/81McLtxdH+L._AC_UY218_.jpg,0,kodak,1.0,43
176,0.0,lumx 60 cm (24 inches) hd ready led tv 24za452 (black) (2021 model),8399,4.0,https://m.media-amazon.com/images/I/71H8oHmD1wL._AC_UY218_.jpg,0,lumx,1.0,24
177,1.0,samsung 163 cm (65 inches) the frame series 4k ultra hd smart qled tv qa65ls03aaklxl (black) (2021 model),129990, ,https://m.media-amazon.com/images/I/71YDVrHosvS._AC_UY218_.jpg,0,samsung,0.0,65
178,1.0,sony bravia 108 cm (43 inches) 4k ultra hd smart led google tv kd-43x80j (black) (2021 model) | with alexa compatibility,69338, ,https://m.media-amazon.com/images/I/81FLRLCg+4S._AC_UY218_.jpg,1,sony,0.0,43
179,0.0,foxsky 101.6 cm (40 inches) full hd smart led tv 40fsfhs (black) (2021 model),17099, ,https://m.media-amazon.com/images/I/81nn4EeRVaL._AC_UY218_.jpg,0,foxsky,1.0,40
180,1.0,lg 164 cm (65 inches) 4k ultra hd smart ips led tv 65um7290ptd (ceramic black) (2020 model),79990, ,https://m.media-amazon.com/images/I/81bI+7BWWeL._AC_UY218_.jpg,0,lg,0.0,65
181,1.0,kodak 108 cm (43 inches) 4k ultra hd smart led tv 43ca2022 (black) (2021 model) | with dolby digital plus & dts tru surround,28999, ,https://m.media-amazon.com/images/I/81sFZTH5lcL._AC_UY218_.jpg,0,kodak,0.0,43
182,0.0,adsun 60 cm (24 inches) hd ready ips led tv a - 2400n (black) (2019 model),7999,3.8,https://m.media-amazon.com/images/I/5173WlOkTeS._AC_UY218_.jpg,0,adsun,1.0,24
183,0.0,candes 108 cm (43 inches) full hd smart android led tv ctpl43ef1s (black) (2021 model),22499, ,https://m.media-amazon.com/images/I/81xAyezGmCL._AC_UY218_.jpg,0,candes,1.0,43
184,1.0,philips 126 cm (50 inches) 4k ultra hd led android smart tv 50put8215/94 (black) (2021 model) | with voice assistant,46999, ,https://m.media-amazon.com/images/I/71jj8z2WkxS._AC_UY218_.jpg,0,philips,0.0,50
185,0.0,micromax 81 cm (32 inch) hd ready certified android smart led tv 32ta6445hd (black) (2019 model),17999,4.1,https://m.media-amazon.com/images/I/81C3Qe4eigL._AC_UY218_.jpg,0,micromax,1.0,32
186,1.0,lg 165.1 cm (65 inches) 4k ultra hd smart led tv 65up7720pty (light black) (2021 model),89999,4.2,https://m.media-amazon.com/images/I/812tbUxSA2L._AC_UY218_.jpg,0,lg,0.0,65
187,1.0,tcl 125.7 cm (50 inches) 4k ultra hd certified android smart qled tv 50c715 (metallic black) (2020 model) | with remote less voice control,46915,4.2,https://m.media-amazon.com/images/I/71lB4sbXs7L._AC_UY218_.jpg,0,tcl,0.0,50
188,1.0,sony bravia 108 cm (43 inches) 4k ultra hd smart android led tv kd-43x75 (black) (2021 model) | with alexa compatibility,61740, ,https://m.media-amazon.com/images/I/91d84JjR1aS._AC_UY218_.jpg,1,sony,0.0,43
189,1.0,philips 139 cm (55 inches) 4k uhd led android smart tv 55put8215/94 (black) (2021 model) | with voice assistant,52990,4.2,https://m.media-amazon.com/images/I/81v5x50PVTL._AC_UY218_.jpg,0,philips,0.0,55
190,1.0,tcl 164 cm (65 inches) ai 4k ultra hd certified android smart led tv 65p715 (silver) (2020 model),63999, ,https://m.media-amazon.com/images/I/81JMkz+KNoL._AC_UY218_.jpg,0,tcl,0.0,65
191,1.0,iffalcon 139 cm (55 inches) 4k ultra hd certified android smart qled tv 55h71 (metallic black) (2021 model) | dolby vision & atmos,47999, ,https://m.media-amazon.com/images/I/714McYLj69L._AC_UY218_.jpg,0,iffalcon,0.0,55
192,1.0,hisense 126 cm (50 inches) 4k ultra hd smart certified android led tv 50a73f (metal gray) (2021 model) | with 102w jbl speakers,44999, ,https://m.media-amazon.com/images/I/61ndoSUeRKL._AC_UY218_.jpg,0,hisense,0.0,50
193,0.0,dylect 80 cm (32 inches) hd ready smart led tv 32ips20s (black) (2020 model),14599,4.2,https://m.media-amazon.com/images/I/71bLye3ffSS._AC_UY218_.jpg,0,dylect,1.0,32
194,1.0,kodak 139 cm (55 inches) 4k ultra hd smart led tv 55ca0909 (black) (2021 model) | with dolby digital plus & dts tru surround,37999, ,https://m.media-amazon.com/images/I/81sFZTH5lcL._AC_UY218_.jpg,0,kodak,0.0,55
195,0.0,eairtec 109 cms (43 inches) full hd smart led tv 43atdj (black) (2020 model)…,19500,3.9,https://m.media-amazon.com/images/I/61gfU-jC9dS._AC_UY218_.jpg,0,eairtec,1.0,43
196,0.0,philips 80 cm (32 inches) 4200 series hd ready led tv 32pht4233s/94 (black),18490,4.1,https://m.media-amazon.com/images/I/81h8M3HwWuL._AC_UY218_.jpg,0,philips,1.0,32
197,1.0,samsung 163 cm (65 inches) crystal 4k pro series ultra hd smart led tv ua65aue70aklxl (black) (2021 model),91990, ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg,0,samsung,0.0,65
198,0.0,aqua 81 cm (32 inches) hd ready smart led tv 32 sm vc (black) (2021 model),11999, ,https://m.media-amazon.com/images/I/61IX2ADBRwL._AC_UY218_.jpg,0,aqua,1.0,32
199,1.0,shinco 126 cm (50 inches) 4k ultra hd smart led tv so50flq (black) (2021 model),30499,4.0,https://m.media-amazon.com/images/I/71uTO4+M26L._AC_UY218_.jpg,0,shinco,0.0,50
200,0.0,skywall 81.28 cm (32 inches) full hd smart led tv 32sw-vs (black) (2021 model) | with voice assistant,13999, ,https://m.media-amazon.com/images/I/91BR-Sk0uyL._AC_UY218_.jpg,0,skywall,1.0,32
201,0.0,foxsky 60.96 cm (24 inches) hd ready led tv 24fsn (black) (2021 model),8799,3.9,https://m.media-amazon.com/images/I/81+WVciW+aL._AC_UY218_.jpg,0,foxsky,1.0,24
202,1.0,kodak 126 cm (50 inches) 4k ultra hd smart led tv 50ca7077 (black) (2021 model) | with dolby digital plus & dts tru surround,34999, ,https://m.media-amazon.com/images/I/81sFZTH5lcL._AC_UY218_.jpg,0,kodak,0.0,50
203,0.0,samsung 80 cm (32 inches) hd ready smart led tv ua32t4350akxxl (glossy black) (2020 model),20790,4.1,https://m.media-amazon.com/images/I/81b3zUT5SXL._AC_UY218_.jpg,0,samsung,1.0,32
204,1.0,tcl 138.7 cm (55 inches) 4k ultra hd certified android smart qled tv 55c725 (black) (2021 model) | with video call camera,72990,4.0,https://m.media-amazon.com/images/I/71Pub3l59SL._AC_UY218_.jpg,0,tcl,0.0,55
205,1.0,sony bravia 189 cm (75 inches) 4k ultra hd smart led google tv kd-75x80j (black) (2021 model) | with alexa compatibility,208989, ,https://m.media-amazon.com/images/I/81P7iSxFzzS._AC_UY218_.jpg,1,sony,0.0,75
206,1.0,hisense 126 cm (50 inches) 4k ultra hd smart certified android led tv 50a73f (metal gray) (2021 model) | with 102w jbl speakers,44999, ,https://m.media-amazon.com/images/I/61ndoSUeRKL._AC_UY218_.jpg,0,hisense,0.0,50
207,0.0,kevin 109 cm (43 inches) full hd smart led tv kn43alexa (black) (2021 model) | with alexa built-in,22499,4.1,https://m.media-amazon.com/images/I/7129zCxnHuL._AC_UY218_.jpg,1,kevin,1.0,43
208,1.0,lg 109.2 cm (43 inches) 4k ultra hd smart nanocell tv 43nano73tpz (ashed blue) (2021 model),52990, ,https://m.media-amazon.com/images/I/71MHePL2iHS._AC_UY218_.jpg,0,lg,0.0,43
209,1.0,hisense 126 cm (50 inches) 4k ultra hd smart certified android led tv 50a73f (metal gray) (2021 model) | with 102w jbl speakers,44999, ,https://m.media-amazon.com/images/I/61ndoSUeRKL._AC_UY218_.jpg,0,hisense,0.0,50
210,1.0,hisense 139 cm (55 inches) 4k ultra hd smart certified android led tv 55a71f (black) (2020 model) | with dolby vision and atmos,39999,4.2,https://m.media-amazon.com/images/I/61fgCxYSR0S._AC_UY218_.jpg,0,hisense,0.0,55
211,0.0,dyanora 60 cm (24 inches) hd ready led tv dy-ld24h0n (black) (2021 model),8699, ,https://m.media-amazon.com/images/I/71d0JjeTshL._AC_UY218_.jpg,0,dyanora,1.0,24
212,1.0,samsung 108 cm (43 inches) the frame series 4k ultra hd smart qled tv qa43ls03aaklxl (black) (2021 model),61990, ,https://m.media-amazon.com/images/I/71YDVrHosvS._AC_UY218_.jpg,0,samsung,0.0,43
213,1.0,sony bravia 164 cm (65 inches) 4k ultra hd smart led google tv kd-65x80j (black) (2021 model) | with alexa compatibility,128239, ,https://m.media-amazon.com/images/I/81P7iSxFzzS._AC_UY218_.jpg,1,sony,0.0,65
214,1.0,samsung 125 cm (50 inches) the frame series 4k ultra hd smart qled tv qa50ls03aaklxl (black) (2021 model),77990, ,https://m.media-amazon.com/images/I/71YDVrHosvS._AC_UY218_.jpg,0,samsung,0.0,50
215,0.0,samsung 138 cm (55 inches) wondertainment series ultra hd led smart tv ua55tue60akxxl (titan gray) (2020 model),51999, ,https://m.media-amazon.com/images/I/71Gp8RVxmhL._AC_UY218_.jpg,0,samsung,1.0,55
216,1.0,shinco 109 cm (43 inches) 4k ultra hd smart led tv s43uqls (black) (2021 model),24999,4.2,https://m.media-amazon.com/images/I/71jwcLroWCL._AC_UY218_.jpg,0,shinco,0.0,43
217,1.0,sony bravia 139 cm (55 inches) 4k ultra hd smart led google tv kd-55x80j (black) (2021 model) | with alexa compatibility,90240, ,https://m.media-amazon.com/images/I/81P7iSxFzzS._AC_UY218_.jpg,1,sony,0.0,55
218,1.0,panasonic 147 cm (58 inches) 4k ultra hd certified android smart led tv th-58hx450dx (black) (2020 model),54990, ,https://m.media-amazon.com/images/I/91LzCxOO3fL._AC_UY218_.jpg,0,panasonic,0.0,58
219,1.0,tcl 125.7 cm (50 inches) 4k ultra hd certified android smart qled tv 50c725 (black) (2021 model) | with video call camera,63999,4.0,https://m.media-amazon.com/images/I/71Pub3l59SL._AC_UY218_.jpg,0,tcl,0.0,50
220,0.0,lloyd 80cm (32 inches) hd smart led tv (32hs451c),20911, ,https://m.media-amazon.com/images/I/51aG210zpLL._AC_UY218_.jpg,0,lloyd,1.0,32
221,1.0,sony bravia 126 cm (50 inches) 4k ultra hd smart android led tv kd-50x75 (black) (2021 model) | with alexa compatibility,75989, ,https://m.media-amazon.com/images/I/91d84JjR1aS._AC_UY218_.jpg,1,sony,0.0,50
222,0.0,lg 80 cms (32 inches) hd ready smart led tv 32lm636bptb (dark iron gray) (2019 model),23620, ,https://m.media-amazon.com/images/I/91zs--uVuzL._AC_UY218_.jpg,0,lg,1.0,32
223,1.0,hisense 164 cm (65 inches) 4k ultra hd smart certified android led tv 65a73f (black) (2021 model) | with jbl 6 speaker system,72990, ,https://m.media-amazon.com/images/I/61PjcI+TxTS._AC_UY218_.jpg,0,hisense,0.0,65
224,0.0,lloyd 80cm (32 inches) hd smart led tv (32hs451c),20911, ,https://m.media-amazon.com/images/I/51aG210zpLL._AC_UY218_.jpg,0,lloyd,1.0,32
225,0.0,candes 108 cm (43 inches) full hd smart android led tv ctpl43ef1s (black) (2021 model),22499, ,https://m.media-amazon.com/images/I/81xAyezGmCL._AC_UY218_.jpg,0,candes,1.0,43
226,1.0,lg 165.1 cm (65 inches) 4k ultra hd smart nanocell tv 65nano73tpz (ashed blue) (2021 model),119061, ,https://m.media-amazon.com/images/I/71aIIcuPKNS._AC_UY218_.jpg,0,lg,0.0,65
227,1.0,sony bravia 126 cm (50 inches) 4k ultra hd smart android led tv kd-50x75 (black) (2021 model) | with alexa compatibility,75989, ,https://m.media-amazon.com/images/I/91d84JjR1aS._AC_UY218_.jpg,1,sony,0.0,50
228,0.0,samsung 108 cm (43 inches) full hd led smart tv ua43t5350akxxl (glossy black) (2020 model),38890,4.0,https://m.media-amazon.com/images/I/81KmQgqAcfL._AC_UY218_.jpg,0,samsung,1.0,43
